1	00:00:13	4100915200
2	00:00:22	4221059072
3	00:00:31	4321304576
4	00:00:40	4451266560
5	00:00:49	4557922304
6	00:00:58	4674945024
7	00:01:07	4804087808
8	00:01:16	4929134592
9	00:01:26	5019738112
10	00:01:35	5130969088
11	00:01:45	5251907584
12	00:01:54	5385003008
13	00:02:04	5454655488
14	00:02:14	5570150400
15	00:02:24	5675356160
16	00:02:34	5816012800
17	00:02:44	5945139200
18	00:02:55	6081884160
19	00:03:06	6222290944
20	00:03:17	6346121216
21	00:03:28	6419329024
22	00:03:39	6533505024
23	00:03:50	6636462080
24	00:04:01	6755598336
25	00:04:12	6873497600
26	00:04:24	7021580288
27	00:04:36	7177338880
28	00:04:48	7310319616
29	00:05:01	7386820608
30	00:05:13	7470620672
31	00:05:24	7583584256
32	00:05:37	7692697600
33	00:05:50	7805759488
34	00:06:03	7950434304
35	00:06:16	8113999872
36	00:06:29	8253415424
37	00:06:43	8288919552
38	00:06:54	8360267776
39	00:07:07	8474337280
40	00:07:21	8581349376
41	00:07:35	8693526528
42	00:07:49	8837963776
43	00:08:03	8998490112
44	00:08:18	9003356160
45	00:08:32	9068638208
46	00:08:44	9177305088
47	00:09:00	9286451200
48	00:09:16	9474498560
49	00:09:32	9669623808
50	00:09:49	9878441984
51	00:10:14	9641836544
52	00:10:31	9816268800
53	00:10:46	9987153920
54	00:11:01	9863217152
55	00:11:17	10054619136
56	00:11:35	9923358720
57	00:11:52	10038603776
58	00:12:08	10213818368
59	00:12:27	10443247616
60	00:12:46	10682380288
61	00:13:00	10825560064
62	00:13:19	10680541184
63	00:13:36	10747318272
64	00:13:56	10949816320
65	00:14:15	11172429824
66	00:14:37	11430719488
67	00:14:59	11135266816
68	00:15:18	11262959616
69	00:15:32	11404603392
70	00:15:53	11631902720
71	00:16:14	11893755904
72	00:16:36	11683041280
73	00:16:57	11846897664
74	00:17:20	12104187904
75	00:17:41	12347428864
76	00:17:59	12528799744
77	00:18:22	12243267584
78	00:18:43	12408967168
79	00:19:04	12646461440
80	00:19:26	12890808320
81	00:19:49	13151453184
82	00:20:20	12904783872
83	00:20:42	13089624064
84	00:20:58	13299871744
85	00:21:22	13688008704
86	00:21:50	13650706432
87	00:22:16	13839532032
88	00:22:41	14137098240
89	00:23:04	14486052864
90	00:23:31	14488473600
91	00:23:55	14773157888
92	00:24:15	15073828864
93	00:24:44	15526203392
94	00:25:16	15529000960
95	00:25:42	15683006464
96	00:26:11	15978598400
97	00:26:44	15648272384
98	00:27:13	15986884608
