1	00:00:17	4569640960
2	00:00:25	4694806528
3	00:00:34	4787691520
4	00:00:43	4909502464
5	00:00:52	5013225472
6	00:01:01	5127839744
7	00:01:10	5245800448
8	00:01:19	5372444672
9	00:01:29	5469118464
10	00:01:38	5568442368
11	00:01:47	5681123328
12	00:01:57	5805821952
13	00:02:07	5930967040
14	00:02:16	6054453248
15	00:02:26	6175547392
16	00:02:36	6258929664
17	00:02:45	6367809536
18	00:02:56	6481121280
19	00:03:06	6600077312
20	00:03:16	6718537728
21	00:03:27	6856040448
22	00:03:37	6989742080
23	00:03:47	7110266880
24	00:03:58	7237947392
25	00:04:09	7267721216
26	00:04:21	7360638976
27	00:04:32	7599378432
28	00:04:44	7729098752
29	00:04:55	7850819584
30	00:05:05	7968624640
31	00:05:16	8094404608
32	00:05:28	8226144256
33	00:05:40	8358944768
34	00:05:52	8332902400
35	00:06:04	8441196544
36	00:06:16	8567910400
37	00:06:28	8694640640
38	00:06:38	8827629568
39	00:06:50	8961302528
40	00:07:03	9101660160
41	00:07:16	9253892096
42	00:07:30	9281400832
43	00:07:44	9355833344
44	00:07:56	9466048512
45	00:08:09	9599598592
46	00:08:21	9744207872
47	00:08:34	9888919552
48	00:08:48	10038722560
49	00:09:01	10172719104
50	00:09:16	10116599808
51	00:09:29	10217340928
52	00:09:44	10347024384
53	00:09:55	10198134784
54	00:10:17	10337411072
55	00:10:31	10494111744
56	00:10:46	10636177408
57	00:11:01	10710614016
58	00:11:15	10386669568
59	00:11:29	10503012352
60	00:11:43	10620043264
61	00:11:56	10733654016
62	00:12:11	10878017536
63	00:12:27	10967048192
64	00:12:42	11035140096
65	00:12:57	11146604544
66	00:13:12	11257090048
67	00:13:28	11374280704
68	00:13:43	11507851264
69	00:13:57	11648049152
70	00:14:14	11730939904
71	00:14:30	11807186944
72	00:14:46	11922694144
73	00:15:02	12043612160
74	00:15:20	12197502976
75	00:15:37	12351741952
76	00:15:49	12366655488
77	00:16:06	12438716416
78	00:16:23	12554326016
79	00:16:41	12671307776
80	00:17:00	12855881728
81	00:17:17	13026611200
82	00:17:35	13094920192
83	00:17:54	13168312320
84	00:18:08	13336621056
85	00:18:27	13562572800
86	00:18:46	13811843072
87	00:19:06	13958057984
88	00:19:26	14139867136
89	00:19:48	14376484864
90	00:20:07	14718058496
91	00:20:33	15052558336
92	00:20:51	15137898496
93	00:21:12	15310643200
94	00:21:34	15497482240
95	00:21:53	15776735232
96	00:22:11	16041332736
97	00:22:33	16098959360
98	00:22:52	16250667008
99	00:23:19	16043937792
