1	00:00:31	4457029632
2	00:00:40	4580802560
3	00:00:49	4684447744
4	00:00:58	4807847936
5	00:01:07	4904792064
6	00:01:16	5019291648
7	00:01:26	5141983232
8	00:01:35	5270220800
9	00:01:45	5356167168
10	00:01:55	5456605184
11	00:02:04	5579059200
12	00:02:14	5719547904
13	00:02:24	5844201472
14	00:02:35	5975515136
15	00:02:45	6090207232
16	00:02:55	6180151296
17	00:03:05	6283075584
18	00:03:16	6399705088
19	00:03:27	6513790976
20	00:03:38	6650396672
21	00:03:48	6779965440
22	00:04:00	6929866752
23	00:04:10	7054221312
24	00:04:22	7181971456
25	00:04:34	7362498560
26	00:04:46	7443611648
27	00:04:57	7556526080
28	00:05:09	7662206976
29	00:05:22	7772479488
30	00:05:34	7919063040
31	00:05:46	8050806784
32	00:05:58	8205070336
33	00:06:12	8210567168
34	00:06:25	8298622976
35	00:06:37	8424341504
36	00:06:51	8528084992
37	00:07:04	8668151808
38	00:07:15	8812044288
39	00:07:29	8974790656
40	00:07:43	9096720384
41	00:07:57	9157472256
42	00:08:11	9267331072
43	00:08:25	9377779712
44	00:08:39	9494466560
45	00:08:54	9613266944
46	00:09:06	9724571648
47	00:09:22	9666002944
48	00:09:38	9597673472
49	00:09:53	9716183040
50	00:10:16	9832714240
51	00:10:33	10017976320
52	00:10:48	10181799936
53	00:11:03	10198093824
54	00:11:20	10261635072
55	00:11:35	10359746560
56	00:11:51	10462990336
57	00:12:09	10680066048
58	00:12:26	10877210624
59	00:12:44	10830405632
60	00:13:01	10890485760
61	00:13:14	11001847808
62	00:13:32	11115171840
63	00:13:48	11250397184
64	00:14:06	11467157504
65	00:14:26	11442409472
66	00:14:46	11511242752
67	00:15:04	11673333760
68	00:15:23	11883814912
69	00:15:38	12025491456
70	00:16:00	12293177344
71	00:16:22	12002361344
72	00:16:43	12234223616
73	00:17:03	12444659712
74	00:17:24	12682309632
75	00:17:46	12471349248
76	00:18:03	12531863552
77	00:18:22	12698984448
78	00:18:43	12917321728
79	00:19:05	13211918336
80	00:19:32	13135458304
81	00:19:58	13244968960
82	00:20:27	13508927488
83	00:20:50	13817180160
84	00:21:09	13656817664
85	00:21:34	13839351808
86	00:21:58	14165639168
87	00:22:21	14474354688
88	00:22:48	14384173056
89	00:23:13	14570868736
90	00:23:38	15066193920
91	00:24:03	15501365248
92	00:24:25	15275638784
93	00:24:50	15469293568
94	00:25:15	15776301056
95	00:25:33	16104538112
96	00:26:05	16179359744
97	00:26:35	16334622720
98	00:27:00	16600588288
